ts,voltage,current,power,readable_time
1762714475,245.6,0.174,25.1,2025-11-10 12:54:35 AM
1762714494,245.6,0.174,25.1,2025-11-10 12:54:54 AM
1762714511,245.6,0.174,25.1,2025-11-10 12:55:11 AM
1762714528,245.6,0.174,25.1,2025-11-10 12:55:28 AM
1762714545,245.6,0.174,25.1,2025-11-10 12:55:45 AM
1762714561,245.6,0.174,25.1,2025-11-10 12:56:01 AM
1762714578,245.6,0.174,25.1,2025-11-10 12:56:18 AM
1762714595,245.6,0.174,25.1,2025-11-10 12:56:35 AM
1762714612,245.6,0.174,25.1,2025-11-10 12:56:52 AM
1762714630,245.6,0.174,25.1,2025-11-10 12:57:10 AM
1762714647,245.6,0.174,25.1,2025-11-10 12:57:27 AM
1762714666,245.6,0.174,25.1,2025-11-10 12:57:46 AM
1762714682,245.6,0.174,25.1,2025-11-10 12:58:02 AM
1762714698,245.6,0.174,25.1,2025-11-10 12:58:18 AM
1762714716,245.6,0.174,25.1,2025-11-10 12:58:36 AM
1762714733,245.6,0.174,25.1,2025-11-10 12:58:53 AM
1762714751,245.6,0.174,25.1,2025-11-10 12:59:11 AM
1762714768,245.6,0.174,25.1,2025-11-10 12:59:28 AM
1762714784,247.1,0.179,20.1,2025-11-10 12:59:44 AM
1762714802,247.1,0.179,20.1,2025-11-10 01:00:02 AM
1762714819,247.1,0.0,0.0,2025-11-10 01:00:19 AM
1762714835,247.1,0.0,0.0,2025-11-10 01:00:35 AM
1762714852,247.1,0.0,0.0,2025-11-10 01:00:52 AM
1762714869,246.6,0.238,35.5,2025-11-10 01:01:09 AM
1762714886,246.6,0.238,35.5,2025-11-10 01:01:26 AM
1762714903,246.6,0.238,35.5,2025-11-10 01:01:43 AM
1762714920,246.6,0.238,35.5,2025-11-10 01:02:00 AM
1762714938,246.6,0.238,35.5,2025-11-10 01:02:18 AM
1762714956,246.6,0.238,35.5,2025-11-10 01:02:36 AM
1762714974,246.6,0.238,35.5,2025-11-10 01:02:54 AM
1762714991,246.6,0.238,35.5,2025-11-10 01:03:11 AM
1762715009,246.6,0.238,35.5,2025-11-10 01:03:29 AM
1762715026,246.6,0.238,35.5,2025-11-10 01:03:46 AM
1762715043,246.6,0.238,35.5,2025-11-10 01:04:03 AM
1762715060,246.6,0.238,35.5,2025-11-10 01:04:20 AM
1762715078,246.6,0.238,35.5,2025-11-10 01:04:38 AM
1762715097,246.6,0.238,35.5,2025-11-10 01:04:57 AM
1762715115,246.6,0.238,35.5,2025-11-10 01:05:15 AM
1762715135,246.6,0.238,35.5,2025-11-10 01:05:35 AM
1762715152,246.6,0.238,35.5,2025-11-10 01:05:52 AM
1762715171,246.6,0.238,35.5,2025-11-10 01:06:11 AM
1762715192,246.6,0.238,35.5,2025-11-10 01:06:32 AM
1762715209,246.6,0.238,35.5,2025-11-10 01:06:49 AM
1762715226,246.6,0.238,35.5,2025-11-10 01:07:06 AM
1762715246,246.6,0.238,35.5,2025-11-10 01:07:26 AM
1762715264,246.6,0.238,35.5,2025-11-10 01:07:44 AM
1762715282,246.6,0.238,35.5,2025-11-10 01:08:02 AM
1762715300,246.6,0.238,35.5,2025-11-10 01:08:20 AM
1762715317,246.6,0.238,35.5,2025-11-10 01:08:37 AM
1762715336,246.6,0.238,35.5,2025-11-10 01:08:56 AM
1762715355,246.6,0.238,35.5,2025-11-10 01:09:15 AM
1762715372,246.6,0.238,35.5,2025-11-10 01:09:32 AM
1762715388,246.6,0.238,35.5,2025-11-10 01:09:48 AM
1762715406,246.6,0.238,35.5,2025-11-10 01:10:06 AM
1762715425,246.6,0.238,35.5,2025-11-10 01:10:25 AM
1762715443,246.6,0.238,35.5,2025-11-10 01:10:43 AM
1762715460,246.6,0.238,35.5,2025-11-10 01:11:00 AM
1762715478,246.6,0.238,35.5,2025-11-10 01:11:18 AM
1762715495,246.6,0.238,35.5,2025-11-10 01:11:35 AM
1762715512,246.6,0.238,35.5,2025-11-10 01:11:52 AM
1762715529,246.6,0.238,35.5,2025-11-10 01:12:09 AM
1762715546,246.6,0.238,35.5,2025-11-10 01:12:26 AM
1762715563,246.6,0.238,35.5,2025-11-10 01:12:43 AM
1762715582,246.6,0.238,35.5,2025-11-10 01:13:02 AM
1762715601,246.6,0.238,35.5,2025-11-10 01:13:21 AM
1762715619,246.6,0.238,35.5,2025-11-10 01:13:39 AM
1762715639,246.6,0.238,35.5,2025-11-10 01:13:59 AM
1762715656,246.6,0.238,35.5,2025-11-10 01:14:16 AM
1762715674,246.6,0.238,35.5,2025-11-10 01:14:34 AM
1762715691,246.6,0.238,35.5,2025-11-10 01:14:51 AM
1762715709,246.6,0.238,35.5,2025-11-10 01:15:09 AM
1762715726,246.6,0.238,35.5,2025-11-10 01:15:26 AM
1762715743,246.6,0.238,35.5,2025-11-10 01:15:43 AM
1762715760,246.6,0.238,35.5,2025-11-10 01:16:00 AM
1762715779,246.6,0.238,35.5,2025-11-10 01:16:19 AM
1762715797,246.6,0.238,35.5,2025-11-10 01:16:37 AM
1762715814,246.6,0.238,35.5,2025-11-10 01:16:54 AM
1762715831,246.6,0.238,35.5,2025-11-10 01:17:11 AM
1762715850,246.6,0.238,35.5,2025-11-10 01:17:30 AM
1762715867,246.6,0.238,35.5,2025-11-10 01:17:47 AM
1762715884,246.6,0.238,35.5,2025-11-10 01:18:04 AM
1762715902,246.6,0.238,35.5,2025-11-10 01:18:22 AM
1762715920,246.6,0.238,35.5,2025-11-10 01:18:40 AM
1762715938,246.6,0.238,35.5,2025-11-10 01:18:58 AM
1762715955,246.6,0.238,35.5,2025-11-10 01:19:15 AM
1762715972,246.6,0.238,35.5,2025-11-10 01:19:32 AM
1762715989,246.6,0.238,35.5,2025-11-10 01:19:49 AM
1762716007,246.6,0.238,35.5,2025-11-10 01:20:07 AM
1762716024,246.6,0.238,35.5,2025-11-10 01:20:24 AM
1762716042,246.6,0.238,35.5,2025-11-10 01:20:42 AM
1762716059,246.6,0.238,35.5,2025-11-10 01:20:59 AM
1762716076,246.6,0.238,35.5,2025-11-10 01:21:16 AM
1762716093,246.6,0.238,35.5,2025-11-10 01:21:33 AM
1762716110,246.6,0.238,35.5,2025-11-10 01:21:50 AM
1762716129,246.6,0.238,35.5,2025-11-10 01:22:09 AM
1762716145,246.6,0.238,35.5,2025-11-10 01:22:25 AM
1762716163,246.6,0.238,35.5,2025-11-10 01:22:43 AM
1762716180,246.6,0.238,35.5,2025-11-10 01:23:00 AM
1762716197,246.6,0.238,35.5,2025-11-10 01:23:17 AM
1762716215,246.6,0.238,35.5,2025-11-10 01:23:35 AM
1762716232,246.6,0.238,35.5,2025-11-10 01:23:52 AM
1762716249,246.6,0.238,35.5,2025-11-10 01:24:09 AM
1762716266,246.6,0.238,35.5,2025-11-10 01:24:26 AM
1762716284,246.6,0.238,35.5,2025-11-10 01:24:44 AM
1762716301,246.6,0.238,35.5,2025-11-10 01:25:01 AM
1762716319,246.6,0.238,35.5,2025-11-10 01:25:19 AM
1762716337,246.6,0.238,35.5,2025-11-10 01:25:37 AM
1762716355,246.6,0.238,35.5,2025-11-10 01:25:55 AM
1762716371,246.6,0.238,35.5,2025-11-10 01:26:11 AM
1762716388,246.6,0.238,35.5,2025-11-10 01:26:28 AM
1762716406,246.6,0.238,35.5,2025-11-10 01:26:46 AM
1762716422,246.6,0.238,35.5,2025-11-10 01:27:02 AM
1762716439,246.6,0.238,35.5,2025-11-10 01:27:19 AM
1762716455,246.6,0.238,35.5,2025-11-10 01:27:35 AM
1762716473,246.6,0.238,35.5,2025-11-10 01:27:53 AM
1762716489,248.1,0.19,21.7,2025-11-10 01:28:09 AM
1762716506,248.1,0.19,21.7,2025-11-10 01:28:26 AM
1762716522,248.1,0.184,25.4,2025-11-10 01:28:42 AM
1762716539,248.1,0.184,25.4,2025-11-10 01:28:59 AM
1762716555,248.1,0.184,25.4,2025-11-10 01:29:15 AM
1762716572,248.1,0.184,25.4,2025-11-10 01:29:32 AM
1762716589,248.1,0.184,25.4,2025-11-10 01:29:49 AM
1762716606,248.1,0.184,25.4,2025-11-10 01:30:06 AM
1762716623,248.1,0.184,25.4,2025-11-10 01:30:23 AM
1762716640,248.1,0.184,25.4,2025-11-10 01:30:40 AM
1762716657,248.1,0.184,25.4,2025-11-10 01:30:57 AM
1762716673,248.1,0.184,25.4,2025-11-10 01:31:13 AM
1762716690,248.1,0.184,25.4,2025-11-10 01:31:30 AM
1762716707,248.1,0.184,25.4,2025-11-10 01:31:47 AM
1762716723,248.1,0.184,25.4,2025-11-10 01:32:03 AM
1762716739,248.1,0.184,25.4,2025-11-10 01:32:19 AM
1762716757,248.1,0.184,25.4,2025-11-10 01:32:37 AM
1762716774,248.1,0.184,25.4,2025-11-10 01:32:54 AM
1762716790,248.1,0.184,25.4,2025-11-10 01:33:10 AM
1762716807,248.1,0.184,25.4,2025-11-10 01:33:27 AM
1762716824,248.1,0.184,25.4,2025-11-10 01:33:44 AM
1762716841,248.1,0.184,25.4,2025-11-10 01:34:01 AM
1762716858,248.1,0.184,25.4,2025-11-10 01:34:18 AM
1762716875,248.1,0.184,25.4,2025-11-10 01:34:35 AM
1762716892,248.1,0.184,25.4,2025-11-10 01:34:52 AM
1762716909,248.1,0.184,25.4,2025-11-10 01:35:09 AM
1762716925,248.1,0.184,25.4,2025-11-10 01:35:25 AM
1762716942,248.1,0.184,25.4,2025-11-10 01:35:42 AM
1762716958,248.1,0.184,25.4,2025-11-10 01:35:58 AM
1762716975,248.1,0.184,25.4,2025-11-10 01:36:15 AM
1762716992,248.1,0.184,25.4,2025-11-10 01:36:32 AM
1762717008,247.6,0.193,24.6,2025-11-10 01:36:48 AM
1762754298,237.5,0.0,0.0,2025-11-10 11:58:18 AM
1762754315,237.5,0.0,0.0,2025-11-10 11:58:35 AM
1762754331,239.8,0.407,62.5,2025-11-10 11:58:51 AM
1762754350,239.8,0.407,62.5,2025-11-10 11:59:10 AM
1762754370,239.8,0.407,62.5,2025-11-10 11:59:30 AM
1762754388,239.8,0.407,62.5,2025-11-10 11:59:48 AM
1762754407,239.8,0.407,62.5,2025-11-10 12:00:07 PM
1762754425,239.8,0.407,62.5,2025-11-10 12:00:25 PM
1762754442,239.8,0.407,62.5,2025-11-10 12:00:42 PM
1762754460,239.8,0.407,62.5,2025-11-10 12:01:00 PM
1762754477,239.8,0.407,62.5,2025-11-10 12:01:17 PM
1762754498,239.8,0.407,62.5,2025-11-10 12:01:38 PM
1762754519,239.8,0.407,62.5,2025-11-10 12:01:59 PM
1762754536,239.8,0.407,62.5,2025-11-10 12:02:16 PM
1762754556,239.8,0.407,62.5,2025-11-10 12:02:36 PM
1762754575,239.8,0.407,62.5,2025-11-10 12:02:55 PM
1762754592,239.8,0.407,62.5,2025-11-10 12:03:12 PM
1762754612,239.8,0.407,62.5,2025-11-10 12:03:32 PM
1762754632,239.8,0.407,62.5,2025-11-10 12:03:52 PM
1762754650,239.8,0.407,62.5,2025-11-10 12:04:10 PM
1762756419,239.3,0.275,39.3,2025-11-10 12:33:39 PM
1762756438,237.9,0.308,44.0,2025-11-10 12:33:58 PM
1762756455,237.9,0.308,44.0,2025-11-10 12:34:15 PM
1762756472,237.9,0.308,44.0,2025-11-10 12:34:32 PM
1762756490,237.9,0.308,44.0,2025-11-10 12:34:50 PM
1762756507,237.9,0.308,44.0,2025-11-10 12:35:07 PM
1762756524,237.9,0.308,44.0,2025-11-10 12:35:24 PM
1762756541,237.9,0.308,44.0,2025-11-10 12:35:41 PM
1762756558,237.9,0.308,44.0,2025-11-10 12:35:58 PM
1762756575,237.9,0.308,44.0,2025-11-10 12:36:15 PM
1762756591,237.9,0.308,44.0,2025-11-10 12:36:31 PM
1762756608,237.9,0.308,44.0,2025-11-10 12:36:48 PM
1762756626,237.9,0.308,44.0,2025-11-10 12:37:06 PM
1762756643,237.9,0.308,44.0,2025-11-10 12:37:23 PM
1762756661,237.9,0.308,44.0,2025-11-10 12:37:41 PM
1762756677,237.9,0.308,44.0,2025-11-10 12:37:57 PM
1762756695,237.9,0.308,44.0,2025-11-10 12:38:15 PM
1762756712,237.9,0.308,44.0,2025-11-10 12:38:32 PM
1762756728,237.9,0.308,44.0,2025-11-10 12:38:48 PM
1762756745,237.9,0.308,44.0,2025-11-10 12:39:05 PM
1762756763,237.9,0.308,44.0,2025-11-10 12:39:23 PM
1762756779,237.9,0.308,44.0,2025-11-10 12:39:39 PM
1762756796,237.9,0.308,44.0,2025-11-10 12:39:56 PM
1762756813,237.9,0.308,44.0,2025-11-10 12:40:13 PM
1762756829,237.9,0.308,44.0,2025-11-10 12:40:29 PM
1762756847,237.9,0.308,44.0,2025-11-10 12:40:47 PM
1762756864,237.9,0.308,44.0,2025-11-10 12:41:04 PM
1762756881,237.9,0.308,44.0,2025-11-10 12:41:21 PM
1762756897,237.9,0.308,44.0,2025-11-10 12:41:37 PM
1762756916,237.9,0.308,44.0,2025-11-10 12:41:56 PM
1762756933,237.9,0.308,44.0,2025-11-10 12:42:13 PM
1762756950,237.9,0.308,44.0,2025-11-10 12:42:30 PM
1762756967,237.9,0.308,44.0,2025-11-10 12:42:47 PM
1762756986,237.9,0.308,44.0,2025-11-10 12:43:06 PM
1762757003,237.9,0.308,44.0,2025-11-10 12:43:23 PM
1762757020,237.9,0.308,44.0,2025-11-10 12:43:40 PM
1762757037,237.9,0.308,44.0,2025-11-10 12:43:57 PM
1762757054,237.9,0.308,44.0,2025-11-10 12:44:14 PM
1762757071,237.9,0.308,44.0,2025-11-10 12:44:31 PM
1762757087,237.9,0.308,44.0,2025-11-10 12:44:47 PM
1762757105,237.9,0.308,44.0,2025-11-10 12:45:05 PM
1762757122,237.9,0.308,44.0,2025-11-10 12:45:22 PM
1762757140,237.9,0.308,44.0,2025-11-10 12:45:40 PM
1762757157,237.9,0.308,44.0,2025-11-10 12:45:57 PM
1762757174,237.9,0.308,44.0,2025-11-10 12:46:14 PM
1762757190,237.9,0.308,44.0,2025-11-10 12:46:30 PM
1762757207,237.9,0.308,44.0,2025-11-10 12:46:47 PM
1762757226,237.9,0.308,44.0,2025-11-10 12:47:06 PM
1762757242,237.9,0.308,44.0,2025-11-10 12:47:22 PM
1762757262,237.9,0.308,44.0,2025-11-10 12:47:42 PM
1762757280,237.9,0.308,44.0,2025-11-10 12:48:00 PM
1762757298,237.9,0.308,44.0,2025-11-10 12:48:18 PM
1762757315,237.9,0.308,44.0,2025-11-10 12:48:35 PM
1762757332,237.9,0.308,44.0,2025-11-10 12:48:52 PM
1762757352,241.7,0.249,31.8,2025-11-10 12:49:12 PM
1762757369,241.7,0.249,31.8,2025-11-10 12:49:29 PM
1762757388,241.7,0.249,31.8,2025-11-10 12:49:48 PM
1762757404,241.7,0.249,31.8,2025-11-10 12:50:04 PM
1762757421,241.7,0.249,31.8,2025-11-10 12:50:21 PM
1762757437,241.7,0.249,31.8,2025-11-10 12:50:37 PM
1762757455,241.7,0.249,31.8,2025-11-10 12:50:55 PM
1762757472,241.7,0.249,31.8,2025-11-10 12:51:12 PM
1762757488,241.7,0.249,31.8,2025-11-10 12:51:28 PM
1762757505,241.7,0.249,31.8,2025-11-10 12:51:45 PM
1762757522,240.3,0.231,30.9,2025-11-10 12:52:02 PM
1762757538,240.3,0.243,28.6,2025-11-10 12:52:18 PM
1762757556,240.3,0.236,28.9,2025-11-10 12:52:36 PM
1762757573,240.7,0.235,31.5,2025-11-10 12:52:53 PM
1762757590,240.7,0.235,31.5,2025-11-10 12:53:10 PM
1762757606,240.7,0.235,31.5,2025-11-10 12:53:26 PM
1762757624,240.7,0.235,31.5,2025-11-10 12:53:44 PM
1762757640,240.7,0.235,31.5,2025-11-10 12:54:00 PM
1762757658,240.7,0.235,31.5,2025-11-10 12:54:18 PM
1762757675,240.7,0.235,31.5,2025-11-10 12:54:35 PM
1762757691,240.7,0.235,31.5,2025-11-10 12:54:51 PM
1762757708,240.7,0.235,31.5,2025-11-10 12:55:08 PM
1762757724,240.7,0.235,31.5,2025-11-10 12:55:24 PM
1762757741,240.7,0.235,31.5,2025-11-10 12:55:41 PM
1762757757,240.7,0.235,31.5,2025-11-10 12:55:57 PM
1762757774,240.7,0.235,31.5,2025-11-10 12:56:14 PM
1762757793,240.7,0.235,31.5,2025-11-10 12:56:33 PM
1762757812,240.7,0.235,31.5,2025-11-10 12:56:52 PM
1762757829,240.7,0.235,31.5,2025-11-10 12:57:09 PM
1762757845,240.7,0.235,31.5,2025-11-10 12:57:25 PM
1762757862,240.7,0.235,31.5,2025-11-10 12:57:42 PM
1762757881,240.7,0.235,31.5,2025-11-10 12:58:01 PM
1762757899,240.7,0.235,31.5,2025-11-10 12:58:19 PM
1762757920,240.7,0.235,31.5,2025-11-10 12:58:40 PM
1762757936,240.7,0.235,31.5,2025-11-10 12:58:56 PM
1762757955,240.7,0.235,31.5,2025-11-10 12:59:15 PM
1762757972,240.7,0.235,31.5,2025-11-10 12:59:32 PM
1762757989,240.7,0.235,31.5,2025-11-10 12:59:49 PM
1762758006,240.7,0.235,31.5,2025-11-10 01:00:06 PM
1762758023,240.7,0.235,31.5,2025-11-10 01:00:23 PM
1762758040,240.7,0.235,31.5,2025-11-10 01:00:40 PM
1762758056,240.7,0.235,31.5,2025-11-10 01:00:56 PM
1762758074,240.7,0.235,31.5,2025-11-10 01:01:14 PM
1762758091,240.7,0.235,31.5,2025-11-10 01:01:31 PM
1762758107,240.7,0.235,31.5,2025-11-10 01:01:47 PM
1762758124,240.7,0.235,31.5,2025-11-10 01:02:04 PM
1762758142,240.7,0.235,31.5,2025-11-10 01:02:22 PM
1762758159,240.7,0.235,31.5,2025-11-10 01:02:39 PM
1762758177,240.7,0.235,31.5,2025-11-10 01:02:57 PM
1762758194,240.7,0.235,31.5,2025-11-10 01:03:14 PM
1762758216,240.7,0.235,31.5,2025-11-10 01:03:36 PM
1762758309,242.2,0.108,11.5,2025-11-10 01:05:09 PM
1762758327,242.2,0.3,43.2,2025-11-10 01:05:27 PM
1762758345,242.2,0.3,43.2,2025-11-10 01:05:45 PM
1762758363,242.2,0.3,43.2,2025-11-10 01:06:03 PM
1762758380,242.2,0.3,43.2,2025-11-10 01:06:20 PM
1762758397,242.2,0.21,27.7,2025-11-10 01:06:37 PM
1762758414,242.2,0.21,27.7,2025-11-10 01:06:54 PM
1762758430,242.2,0.21,27.7,2025-11-10 01:07:10 PM
1762758448,242.2,0.21,27.7,2025-11-10 01:07:28 PM
1762758465,242.2,0.21,27.7,2025-11-10 01:07:45 PM
1762758482,242.2,0.21,27.7,2025-11-10 01:08:02 PM
1762758499,242.2,0.21,27.7,2025-11-10 01:08:19 PM
1762758516,242.2,0.21,27.7,2025-11-10 01:08:36 PM
1762758533,242.2,0.21,27.7,2025-11-10 01:08:53 PM
1762758550,242.2,0.21,27.7,2025-11-10 01:09:10 PM
1762758567,242.2,0.21,27.7,2025-11-10 01:09:27 PM
1762758584,242.2,0.21,27.7,2025-11-10 01:09:44 PM
1762758600,242.2,0.21,27.7,2025-11-10 01:10:00 PM
1762758617,242.2,0.21,27.7,2025-11-10 01:10:17 PM
1762758634,242.2,0.21,27.7,2025-11-10 01:10:34 PM
1762758650,242.2,0.21,27.7,2025-11-10 01:10:50 PM
1762758667,242.2,0.21,27.7,2025-11-10 01:11:07 PM
1762758684,242.2,0.21,27.7,2025-11-10 01:11:24 PM
1762758702,242.2,0.21,27.7,2025-11-10 01:11:42 PM
1762758718,242.2,0.21,27.7,2025-11-10 01:11:58 PM
1762758735,242.2,0.21,27.7,2025-11-10 01:12:15 PM
1762758752,242.2,0.21,27.7,2025-11-10 01:12:32 PM
1762758770,242.2,0.21,27.7,2025-11-10 01:12:50 PM
1762758787,242.2,0.21,27.7,2025-11-10 01:13:07 PM
1762758804,242.2,0.21,27.7,2025-11-10 01:13:24 PM
1762758821,242.2,0.288,38.7,2025-11-10 01:13:41 PM
1762758837,242.2,0.288,38.7,2025-11-10 01:13:57 PM
1762758854,242.2,0.288,38.7,2025-11-10 01:14:14 PM
1762758872,242.2,0.288,38.7,2025-11-10 01:14:32 PM
1762758889,242.2,0.288,38.7,2025-11-10 01:14:49 PM
1762758906,242.2,0.288,38.7,2025-11-10 01:15:06 PM
1762758922,242.2,0.288,38.7,2025-11-10 01:15:22 PM
1762758940,242.2,0.288,38.7,2025-11-10 01:15:40 PM
1762758957,242.2,0.288,38.7,2025-11-10 01:15:57 PM
1762758973,242.2,0.288,38.7,2025-11-10 01:16:13 PM
1762758991,242.2,0.288,38.7,2025-11-10 01:16:31 PM
1762759007,242.2,0.288,38.7,2025-11-10 01:16:47 PM
1762759024,242.2,0.288,38.7,2025-11-10 01:17:04 PM
1762759041,242.2,0.288,38.7,2025-11-10 01:17:21 PM
1762759059,242.2,0.288,38.7,2025-11-10 01:17:39 PM
1762759077,242.2,0.288,38.7,2025-11-10 01:17:57 PM
1762759094,242.2,0.288,38.7,2025-11-10 01:18:14 PM
1762759112,242.2,0.288,38.7,2025-11-10 01:18:32 PM
1762759129,242.2,0.288,38.7,2025-11-10 01:18:49 PM
1762759146,242.2,0.288,38.7,2025-11-10 01:19:06 PM
1762759163,242.2,0.288,38.7,2025-11-10 01:19:23 PM
1762759180,242.2,0.288,38.7,2025-11-10 01:19:40 PM
1762759198,242.2,0.288,38.7,2025-11-10 01:19:58 PM
1762759214,242.2,0.288,38.7,2025-11-10 01:20:14 PM
1762759231,242.2,0.288,38.7,2025-11-10 01:20:31 PM
1762759248,242.2,0.288,38.7,2025-11-10 01:20:48 PM
1762759272,242.2,0.288,38.7,2025-11-10 01:21:12 PM
1762759288,242.2,0.288,38.7,2025-11-10 01:21:28 PM
1762759305,242.2,0.288,38.7,2025-11-10 01:21:45 PM
1762759322,242.2,0.288,38.7,2025-11-10 01:22:02 PM
1762759340,242.2,0.288,38.7,2025-11-10 01:22:20 PM
1762759357,242.2,0.288,38.7,2025-11-10 01:22:37 PM
1762759375,242.2,0.288,38.7,2025-11-10 01:22:55 PM
1762759393,242.2,0.288,38.7,2025-11-10 01:23:13 PM
1762759411,242.2,0.288,38.7,2025-11-10 01:23:31 PM
1762759429,242.2,0.288,38.7,2025-11-10 01:23:49 PM
1762759445,242.2,0.288,38.7,2025-11-10 01:24:05 PM
1762759463,242.2,0.288,38.7,2025-11-10 01:24:23 PM
1762759481,242.2,0.288,38.7,2025-11-10 01:24:41 PM
1762759498,242.2,0.288,38.7,2025-11-10 01:24:58 PM
1762759516,242.2,0.288,38.7,2025-11-10 01:25:16 PM
1762759532,242.2,0.288,38.7,2025-11-10 01:25:32 PM
1762759549,242.2,0.288,38.7,2025-11-10 01:25:49 PM
1762759565,242.2,0.288,38.7,2025-11-10 01:26:05 PM
1762759584,242.2,0.288,38.7,2025-11-10 01:26:24 PM
1762759600,242.2,0.288,38.7,2025-11-10 01:26:40 PM
1762759617,242.2,0.288,38.7,2025-11-10 01:26:57 PM
1762759635,242.2,0.288,38.7,2025-11-10 01:27:15 PM
1762759651,242.2,0.288,38.7,2025-11-10 01:27:31 PM
1762759668,242.2,0.288,38.7,2025-11-10 01:27:48 PM
1762759684,242.2,0.288,38.7,2025-11-10 01:28:04 PM
1762759701,242.2,0.288,38.7,2025-11-10 01:28:21 PM
1762759718,242.2,0.288,38.7,2025-11-10 01:28:38 PM
1762759734,242.2,0.288,38.7,2025-11-10 01:28:54 PM
1762759751,242.2,0.288,38.7,2025-11-10 01:29:11 PM
1762759768,242.2,0.288,38.7,2025-11-10 01:29:28 PM
1762759785,242.2,0.288,38.7,2025-11-10 01:29:45 PM
1762759802,242.2,0.288,38.7,2025-11-10 01:30:02 PM
1762759819,242.2,0.288,38.7,2025-11-10 01:30:19 PM
1762759837,242.2,0.288,38.7,2025-11-10 01:30:37 PM
1762759853,242.2,0.288,38.7,2025-11-10 01:30:53 PM
1762759870,242.2,0.288,38.7,2025-11-10 01:31:10 PM
1762759887,242.2,0.288,38.7,2025-11-10 01:31:27 PM
1762759903,242.2,0.288,38.7,2025-11-10 01:31:43 PM
1762759920,242.2,0.288,38.7,2025-11-10 01:32:00 PM
1762759939,242.2,0.288,38.7,2025-11-10 01:32:19 PM
1762759956,242.2,0.288,38.7,2025-11-10 01:32:36 PM
1762759974,242.2,0.288,38.7,2025-11-10 01:32:54 PM
1762759992,242.2,0.288,38.7,2025-11-10 01:33:12 PM
1762760008,242.2,0.288,38.7,2025-11-10 01:33:28 PM
1762760025,242.2,0.288,38.7,2025-11-10 01:33:45 PM
1762760041,242.2,0.288,38.7,2025-11-10 01:34:01 PM
1762760059,242.2,0.288,38.7,2025-11-10 01:34:19 PM
1762760077,242.2,0.288,38.7,2025-11-10 01:34:37 PM
1762760094,242.2,0.288,38.7,2025-11-10 01:34:54 PM
1762760114,242.2,0.288,38.7,2025-11-10 01:35:14 PM
1762760130,242.2,0.288,38.7,2025-11-10 01:35:30 PM
1762760148,242.2,0.288,38.7,2025-11-10 01:35:48 PM
1762760165,242.2,0.288,38.7,2025-11-10 01:36:05 PM
1762760182,242.2,0.288,38.7,2025-11-10 01:36:22 PM
1762760198,242.2,0.288,38.7,2025-11-10 01:36:38 PM
1762760215,242.2,0.288,38.7,2025-11-10 01:36:55 PM
1762760236,242.2,0.288,38.7,2025-11-10 01:37:16 PM
1762760252,242.2,0.288,38.7,2025-11-10 01:37:32 PM
1762760269,242.2,0.288,38.7,2025-11-10 01:37:49 PM
1762760286,242.2,0.288,38.7,2025-11-10 01:38:06 PM
1762760303,242.2,0.288,38.7,2025-11-10 01:38:23 PM
1762760321,242.2,0.288,38.7,2025-11-10 01:38:41 PM
1762760339,242.2,0.288,38.7,2025-11-10 01:38:59 PM
1762760356,242.2,0.288,38.7,2025-11-10 01:39:16 PM
1762760375,242.2,0.288,38.7,2025-11-10 01:39:35 PM
1762760391,242.2,0.288,38.7,2025-11-10 01:39:51 PM
1762760408,242.2,0.288,38.7,2025-11-10 01:40:08 PM
1762760427,242.2,0.288,38.7,2025-11-10 01:40:27 PM
1762760443,242.2,0.288,38.7,2025-11-10 01:40:43 PM
1762760460,242.2,0.288,38.7,2025-11-10 01:41:00 PM
1762760477,242.2,0.288,38.7,2025-11-10 01:41:17 PM
1762760494,242.2,0.288,38.7,2025-11-10 01:41:34 PM
1762760511,242.2,0.288,38.7,2025-11-10 01:41:51 PM
1762760528,242.2,0.288,38.7,2025-11-10 01:42:08 PM
1762760545,242.2,0.288,38.7,2025-11-10 01:42:25 PM
1762760561,242.2,0.288,38.7,2025-11-10 01:42:41 PM
1762760578,242.2,0.288,38.7,2025-11-10 01:42:58 PM
1762760595,242.2,0.288,38.7,2025-11-10 01:43:15 PM
1762760612,242.2,0.288,38.7,2025-11-10 01:43:32 PM
1762760630,242.2,0.288,38.7,2025-11-10 01:43:50 PM
1762760648,242.2,0.288,38.7,2025-11-10 01:44:08 PM
1762760665,242.2,0.288,38.7,2025-11-10 01:44:25 PM
1762760682,242.2,0.288,38.7,2025-11-10 01:44:42 PM
1762760699,242.2,0.288,38.7,2025-11-10 01:44:59 PM
1762760717,242.2,0.288,38.7,2025-11-10 01:45:17 PM
1762760735,242.2,0.288,38.7,2025-11-10 01:45:35 PM
1762760752,242.2,0.288,38.7,2025-11-10 01:45:52 PM
1762760768,242.2,0.288,38.7,2025-11-10 01:46:08 PM
1762760785,242.2,0.288,38.7,2025-11-10 01:46:25 PM
1762760802,242.2,0.288,38.7,2025-11-10 01:46:42 PM
1762760819,242.2,0.288,38.7,2025-11-10 01:46:59 PM
1762760837,242.2,0.288,38.7,2025-11-10 01:47:17 PM
1762760853,242.2,0.288,38.7,2025-11-10 01:47:33 PM
1762760870,242.2,0.288,38.7,2025-11-10 01:47:50 PM
1762760890,242.2,0.288,38.7,2025-11-10 01:48:10 PM
